id_igre,ime,konzola,konzola_kratica,ocena,tezavnost,dolzina,povezava 
587126,Battletoads & Double Dragon,nes,NES,3.74,3.75,15.99,/nes/587126-battletoads-and-double-dragon
711439,The Evil Within,ps3,PS3,3.74,3.85,22.74,/ps3/711439-the-evil-within
915755,Rayman,ps,PS,3.74,4.00,23.59,/ps/915755-rayman
564896,Shin Megami Tensei,snes,SNES,3.74,3.74,46.77,/snes/564896-shin-megami-tensei
240966,Star Wars Jedi: Fallen Order,ps4,PS4,3.74,3.31,26.22,/ps4/240966-star-wars-jedi-fallen-order
735151,Nuclear Throne,pc,PC,3.74,4.20,42.63,/pc/735151-nuclear-throne
713750,NBA 2K14,ps3,PS3,3.73,3.17,57.05,/ps3/713750-nba-2k14
989132,Dead Rising 2: Case Zero,xbox360,X360,3.73,2.92,6.78,/xbox360/989132-dead-rising-2-case-zero
924588,Dragon Ball Z: Shin Budokai,psp,PSP,3.73,2.95,18.53,/psp/924588-dragon-ball-z-shin-budokai
928442,Ultimate Spider-Man,gamecube,GC,3.73,3.08,21.82,/gamecube/928442-ultimate-spider-man
618825,Nintendogs + Cats: Toy Poodle & New Friends,3ds,3DS,3.73,2.08,41.05,/3ds/618825-nintendogs-plus-cats-toy-poodle-and-new-friends
204207,ARMS,switch,NS,3.73,3.63,36.51,/switch/204207-arms
945983,Sands of Destruction,ds,DS,3.73,2.78,35.13,/ds/945983-sands-of-destruction
846194,Lightning Returns: Final Fantasy XIII,pc,PC,3.73,3.13,59.26,/pc/846194-lightning-returns-final-fantasy-xiii
946301,Defend Your Castle,wii,WII,3.73,3.00,12.50,/wii/946301-defend-your-castle
925008,Mortal Kombat: Shaolin Monks,xbox,XBOX,3.73,3.04,18.00,/xbox/925008-mortal-kombat-shaolin-monks
194379,Little Nightmares,pc,PC,3.73,2.69,4.94,/pc/194379-little-nightmares
588110,Ninja Gaiden,sms,SMS,3.73,3.77,5.77,/sms/588110-ninja-gaiden
932361,Uno,xbox360,X360,3.73,2.34,15.77,/xbox360/932361-uno
561989,The Lord of the Rings: The Return of the King,ps2,PS2,3.73,3.17,18.66,/ps2/561989-the-lord-of-the-rings-the-return-of-the-king
935188,Lost in Blue 2,ds,DS,3.73,3.58,36.40,/ds/935188-lost-in-blue-2
549155,Ape Escape 2,ps2,PS2,3.73,2.80,21.25,/ps2/549155-ape-escape-2
561311,007: NightFire,ps2,PS2,3.73,3.08,21.66,/ps2/561311-007-nightfire
562966,Battle City,nes,NES,3.73,3.18,24.21,/nes/562966-battle-city
934076,Penumbra: Overture,pc,PC,3.73,3.09,10.87,/pc/934076-penumbra-overture
682515,Call of Juarez: Gunslinger,pc,PC,3.73,2.93,10.05,/pc/682515-call-of-juarez-gunslinger
633403,Pokemon Rumble Blast,3ds,3DS,3.73,2.82,35.23,/3ds/633403-pokemon-rumble-blast
944074,Tom Clancy's Rainbow Six: Vegas 2,pc,PC,3.73,3.18,20.56,/pc/944074-tom-clancys-rainbow-six-vegas-2
916010,Virtua Racing,genesis,GEN,3.73,3.45,13.68,/genesis/916010-virtua-racing
663843,Petit Computer,ds,DS,3.73,3.84,70.61,/ds/663843-petit-computer
587321,Guerrilla War,nes,NES,3.73,2.65,6.63,/nes/587321-guerrilla-war
711442,The Evil Within,xboxone,XONE,3.73,3.75,22.27,/xboxone/711442-the-evil-within
958079,Guitar Hero: Smash Hits,xbox360,X360,3.73,3.06,21.67,/xbox360/958079-guitar-hero-smash-hits
587274,Felix the Cat,nes,NES,3.73,2.46,6.12,/nes/587274-felix-the-cat
198379,Quake II,ps,PS,3.73,3.33,17.34,/ps/198379-quake-ii
638425,Sniper Elite V2,ps3,PS3,3.73,3.36,27.26,/ps3/638425-sniper-elite-v2
198030,Namco Museum 64,n64,N64,3.73,2.84,27.16,/n64/198030-namco-museum-64
197138,Donkey Kong Land 2,gameboy,GB,3.73,3.26,12.00,/gameboy/197138-donkey-kong-land-2
198685,SSX,ps2,PS2,3.73,2.99,27.93,/ps2/198685-ssx
632929,The Legend of Zelda: Four Swords Anniversary Edition,ds,DS,3.73,3.03,13.62,/ds/632929-the-legend-of-zelda-four-swords-anniversary-edition
198312,Pokemon Stadium,n64,N64,3.73,3.04,32.65,/n64/198312-pokemon-stadium
588143,Sonic the Hedgehog 2,sms,SMS,3.73,3.38,11.87,/sms/588143-sonic-the-hedgehog-2
952954,Record of Agarest War,xbox360,X360,3.73,3.58,77.83,/xbox360/952954-record-of-agarest-war
628164,Bit.Trip Saga,3ds,3DS,3.73,3.98,27.16,/3ds/628164-bittrip-saga
919850,Zoo Tycoon 2,pc,PC,3.73,2.57,47.11,/pc/919850-zoo-tycoon-2
938603,Sacred 2: Fallen Angel,xbox360,X360,3.73,3.09,62.08,/xbox360/938603-sacred-2-fallen-angel
673043,Nintendo Land,wii-u,WIIU,3.73,2.78,29.56,/wii-u/673043-nintendo-land
588824,Uniracers,snes,SNES,3.73,3.36,18.59,/snes/588824-uniracers
217648,Final Fantasy XV: Windows Edition,pc,PC,3.73,2.92,67.22,/pc/217648-final-fantasy-xv-windows-edition
948546,Sonic the Hedgehog,iphone,IOS,3.73,3.22,18.57,/iphone/948546-sonic-the-hedgehog
934090,Tales of the World: Radiant Mythology,psp,PSP,3.73,2.96,46.34,/psp/934090-tales-of-the-world-radiant-mythology
468434,Monster Rancher 3,ps2,PS2,3.73,2.90,52.81,/ps2/468434-monster-rancher-3
377885,Project Justice,dreamcast,DC,3.73,3.13,27.93,/dreamcast/377885-project-justice
632305,Metro: Last Light,ps3,PS3,3.73,3.10,17.01,/ps3/632305-metro-last-light
691923,Super Hexagon,pc,PC,3.73,4.75,16.43,/pc/691923-super-hexagon
582582,Mobile Suit Gundam: Encounters in Space,ps2,PS2,3.73,3.28,29.57,/ps2/582582-mobile-suit-gundam-encounters-in-space
978283,TERA,pc,PC,3.73,2.96,78.05,/pc/978283-tera
588294,Dragon View,snes,SNES,3.73,3.17,18.95,/snes/588294-dragon-view
366874,Snowboard Kids,n64,N64,3.73,3.06,21.68,/n64/366874-snowboard-kids
535410,Black & White 2,pc,PC,3.73,3.02,37.92,/pc/535410-black-and-white-2
925675,The Incredible Hulk: Ultimate Destruction,ps2,PS2,3.73,3.07,26.40,/ps2/925675-the-incredible-hulk-ultimate-destruction
914751,Madden NFL 2004,ps2,PS2,3.73,2.88,47.96,/ps2/914751-madden-nfl-2004
739462,Metal Gear Solid V: Ground Zeroes,xbox360,X360,3.73,3.19,10.78,/xbox360/739462-metal-gear-solid-v-ground-zeroes
946771,Age of Empires: Mythologies,ds,DS,3.73,3.48,29.68,/ds/946771-age-of-empires-mythologies
930863,Fight Night Round 3,xbox360,X360,3.73,2.93,13.58,/xbox360/930863-fight-night-round-3
920793,Twisted Metal: Head-On,psp,PSP,3.73,3.09,16.23,/psp/920793-twisted-metal-head-on
718143,Castlevania: Lords of Shadow - Ultimate Edition,pc,PC,3.73,3.26,25.89,/pc/718143-castlevania-lords-of-shadow-ultimate-edition
216093,Fallout 4: Game of the Year Edition,ps4,PS4,3.73,2.86,79.83,/ps4/216093-fallout-4-game-of-the-year-edition
805901,Final Fantasy Explorers,3ds,3DS,3.73,2.94,63.55,/3ds/805901-final-fantasy-explorers
920172,Def Jam: Fight for NY,gamecube,GC,3.73,3.02,17.92,/gamecube/920172-def-jam-fight-for-ny
954827,DJ Hero,ps3,PS3,3.73,3.10,17.95,/ps3/954827-dj-hero
942346,Twisted Metal: Head-On - Extra Twisted Edition,ps2,PS2,3.73,3.05,16.06,/ps2/942346-twisted-metal-head-on-extra-twisted-edition
561297,Star Fox: Assault,gamecube,GC,3.73,3.00,17.16,/gamecube/561297-star-fox-assault
960443,LEGO Indiana Jones 2: The Adventure Continues,ps3,PS3,3.73,2.29,29.21,/ps3/960443-lego-indiana-jones-2-the-adventure-continues
253556,The Outer Worlds,xboxone,XONE,3.73,2.67,30.02,/xboxone/253556-the-outer-worlds
946230,Call of Duty: World at War,ds,DS,3.73,3.03,19.87,/ds/946230-call-of-duty-world-at-war
673538,Final Fantasy III,psp,PSP,3.73,3.21,42.10,/psp/673538-final-fantasy-iii
922364,Gun,ps2,PS2,3.73,2.98,22.74,/ps2/922364-gun
586542,Tiny Toon Adventures: ACME All-Stars,genesis,GEN,3.73,2.75,20.86,/genesis/586542-tiny-toon-adventures-acme-all-stars
922144,Lunar Knights,ds,DS,3.73,3.16,30.35,/ds/922144-lunar-knights
934497,Yu-Gi-Oh! GX: Spirit Caller,ds,DS,3.73,3.02,47.48,/ds/934497-yu-gi-oh-gx-spirit-caller
707565,Drakengard 3,ps3,PS3,3.73,3.26,43.76,/ps3/707565-drakengard-3
516689,Sonic Advance,gba,GBA,3.73,3.01,12.47,/gba/516689-sonic-advance
564868,Dragon Quest I & II,snes,SNES,3.73,3.34,41.17,/snes/564868-dragon-quest-i-and-ii
589726,WWE WrestleMania XIX,gamecube,GC,3.73,3.16,28.51,/gamecube/589726-wwe-wrestlemania-xix
564300,Doom Troopers,snes,SNES,3.73,3.85,23.17,/snes/564300-doom-troopers
196839,Bugs Bunny: Lost in Time,ps,PS,3.73,2.90,21.47,/ps/196839-bugs-bunny-lost-in-time
672893,Dead Space 3,xbox360,X360,3.73,3.05,21.34,/xbox360/672893-dead-space-3
914643,X-Men Legends,ps2,PS2,3.73,2.94,23.70,/ps2/914643-x-men-legends
582092,Worms World Party,ps,PS,3.73,3.07,24.47,/ps/582092-worms-world-party
943565,Blitz: The League II,xbox360,X360,3.73,3.00,18.35,/xbox360/943565-blitz-the-league-ii
939144,Guitar Hero Encore: Rocks the 80s,ps2,PS2,3.73,3.01,22.94,/ps2/939144-guitar-hero-encore-rocks-the-80s
635630,Pokemon Trading Card Game Online,webonly,WEB,3.73,2.94,42.46,/webonly/635630-pokemon-trading-card-game-online
198138,NFL 2K,dreamcast,DC,3.73,2.88,39.05,/dreamcast/198138-nfl-2k
971387,ArmA II: Operation Arrowhead,pc,PC,3.73,3.88,63.75,/pc/971387-arma-ii-operation-arrowhead
956484,Magic: The Gathering - Duels of the Planeswalkers,xbox360,X360,3.72,3.01,28.80,/xbox360/956484-magic-the-gathering-duels-of-the-planeswalkers
587121,The Battle of Olympus,nes,NES,3.72,3.85,17.72,/nes/587121-the-battle-of-olympus
809951,Outlast,xboxone,XONE,3.72,3.61,13.05,/xboxone/809951-outlast
960490,Crysis 2,ps3,PS3,3.72,3.14,17.23,/ps3/960490-crysis-2
943389,Metal Slug 7,ds,DS,3.72,3.74,11.09,/ds/943389-metal-slug-7
370532,Donkey Kong Country,gbc,GBC,3.72,3.46,14.52,/gbc/370532-donkey-kong-country
996389,Dragon Ball: Raging Blast 2,ps3,PS3,3.72,3.06,37.92,/ps3/996389-dragon-ball-raging-blast-2
528723,Tony Hawk's Pro Skater 3,ps,PS,3.72,3.00,25.52,/ps/528723-tony-hawks-pro-skater-3
634977,War Thunder,pc,PC,3.72,3.48,70.35,/pc/634977-war-thunder
366581,Red Faction,pc,PC,3.72,3.11,14.01,/pc/366581-red-faction
920498,The Lord of the Rings: The Third Age,xbox,XBOX,3.72,3.06,36.95,/xbox/920498-the-lord-of-the-rings-the-third-age
943502,Battlestations: Pacific,xbox360,X360,3.72,3.50,28.75,/xbox360/943502-battlestations-pacific
976090,Sonic & Sega All-Stars Racing,pc,PC,3.72,2.90,22.87,/pc/976090-sonic-and-sega-all-stars-racing
253536,Marvel Ultimate Alliance 3: The Black Order,switch,NS,3.72,3.41,44.64,/switch/253536-marvel-ultimate-alliance-3-the-black-order
605245,"Warhammer 40,000: Dawn of War II - Retribution",pc,PC,3.72,3.01,29.26,/pc/605245-warhammer-40000-dawn-of-war-ii-retribution
588027,Alex Kidd in Miracle World,sms,SMS,3.72,3.79,10.20,/sms/588027-alex-kidd-in-miracle-world
560435,Phantasy Star Collection,gba,GBA,3.72,3.70,68.73,/gba/560435-phantasy-star-collection
634487,Saint Seiya: Sanctuary Battle,ps3,PS3,3.72,3.07,27.65,/ps3/634487-saint-seiya-sanctuary-battle
960358,NBA 2K10,ps3,PS3,3.72,3.00,40.82,/ps3/960358-nba-2k10
574029,X-Men: Children of the Atom,saturn,SAT,3.72,3.39,9.45,/saturn/574029-x-men-children-of-the-atom
939002,Peggle Deluxe,pc,PC,3.72,2.81,18.97,/pc/939002-peggle-deluxe
706732,Conception II: Children of the Seven Stars,3ds,3DS,3.72,2.86,63.49,/3ds/706732-conception-ii-children-of-the-seven-stars
197752,Koudelka,ps,PS,3.72,3.17,24.21,/ps/197752-koudelka
919804,Madden NFL 2005,ps2,PS2,3.72,2.79,45.18,/ps2/919804-madden-nfl-2005
240024,"Pokemon: Let's Go, Eevee!",switch,NS,3.72,2.04,40.38,/switch/240024-pokemon-lets-go-eevee
919929,Midway Arcade Treasures 2,ps2,PS2,3.72,3.24,29.73,/ps2/919929-midway-arcade-treasures-2
564031,Space Invaders,arcade,ARC,3.72,3.24,15.10,/arcade/564031-space-invaders
198062,NBA Hangtime,n64,N64,3.72,2.95,28.41,/n64/198062-nba-hangtime
211295,Wolfenstein II: The New Colossus,ps4,PS4,3.72,3.74,20.52,/ps4/211295-wolfenstein-ii-the-new-colossus
933686,Need for Speed Carbon,gamecube,GC,3.72,3.05,31.21,/gamecube/933686-need-for-speed-carbon
586333,Mutant League Football,genesis,GEN,3.72,3.14,9.83,/genesis/586333-mutant-league-football
370997,Bomberman Party Edition,ps,PS,3.72,2.97,16.29,/ps/370997-bomberman-party-edition
637317,Lollipop Chainsaw,ps3,PS3,3.72,2.94,14.78,/ps3/637317-lollipop-chainsaw
960093,Guitar Hero 5,xbox360,X360,3.72,2.97,28.31,/xbox360/960093-guitar-hero-5
939452,Condemned 2: Bloodshot,xbox360,X360,3.72,3.20,15.26,/xbox360/939452-condemned-2-bloodshot
519116,Shadow Dancer,genesis,GEN,3.72,3.86,9.56,/genesis/519116-shadow-dancer
935053,Harvest Moon DS: Island of Happiness,ds,DS,3.72,2.93,51.77,/ds/935053-harvest-moon-ds-island-of-happiness
799997,Project CARS,ps4,PS4,3.72,3.51,65.40,/ps4/799997-project-cars
960189,Call of Duty: Black Ops,xbox360,X360,3.72,2.98,28.47,/xbox360/960189-call-of-duty-black-ops
942026,Gran Turismo 5 Prologue,ps3,PS3,3.72,3.16,31.36,/ps3/942026-gran-turismo-5-prologue
197345,Final Fantasy XI,ps2,PS2,3.72,3.61,78.32,/ps2/197345-final-fantasy-xi
197595,Hydro Thunder,n64,N64,3.72,3.61,16.94,/n64/197595-hydro-thunder
199192,Vigilante 8,n64,N64,3.72,2.95,20.86,/n64/199192-vigilante-8
785525,Hyperdimension Neptunia U: Action Unleashed,vita,VITA,3.72,2.55,30.35,/vita/785525-hyperdimension-neptunia-u-action-unleashed
622414,Dead Island,ps3,PS3,3.72,3.26,35.69,/ps3/622414-dead-island
371314,Far Cry,pc,PC,3.72,3.71,20.26,/pc/371314-far-cry
609524,Resident Evil: The Mercenaries 3D,3ds,3DS,3.72,3.36,28.11,/3ds/609524-resident-evil-the-mercenaries-3d
587273,Faxanadu,nes,NES,3.72,3.67,17.38,/nes/587273-faxanadu
563275,Kirby's Dream Land,gameboy,GB,3.72,2.40,4.57,/gameboy/563275-kirbys-dream-land
805586,ABZU,ps4,PS4,3.72,1.32,3.10,/ps4/805586-abzu
718916,God of War Collection,vita,VITA,3.72,3.31,26.02,/vita/718916-god-of-war-collection
467919,ChuChu Rocket!,gba,GBA,3.72,3.30,33.88,/gba/467919-chuchu-rocket
476504,Spider-Man 2: Enter: Electro,ps,PS,3.72,3.03,15.09,/ps/476504-spider-man-2-enter-electro
723482,Criminal Girls: Invite Only,vita,VITA,3.72,3.01,54.19,/vita/723482-criminal-girls-invite-only
944938,Deadly Creatures,wii,WII,3.72,2.93,14.87,/wii/944938-deadly-creatures
225791,Animal Crossing: Pocket Camp,android,AND,3.72,2.32,67.39,/android/225791-animal-crossing-pocket-camp
563426,Jackie Chan's Action Kung Fu,nes,NES,3.72,2.92,6.91,/nes/563426-jackie-chans-action-kung-fu
589700,Dreamfall: The Longest Journey,pc,PC,3.72,2.72,19.27,/pc/589700-dreamfall-the-longest-journey
693507,Street Fighter X Mega Man,pc,PC,3.72,3.60,5.60,/pc/693507-street-fighter-x-mega-man
918888,Phantom Dust,xbox,XBOX,3.72,3.40,44.79,/xbox/918888-phantom-dust
206388,Middle-earth: Shadow of War,ps4,PS4,3.72,3.06,49.59,/ps4/206388-middle-earth-shadow-of-war
715451,Scribblenauts Unmasked: A DC Comics Adventure,3ds,3DS,3.72,2.15,35.24,/3ds/715451-scribblenauts-unmasked-a-dc-comics-adventure
927013,The Darkness,ps3,PS3,3.72,2.99,16.18,/ps3/927013-the-darkness
933000,Excite Truck,wii,WII,3.72,2.92,18.05,/wii/933000-excite-truck
587455,Micro Machines,nes,NES,3.72,3.54,11.45,/nes/587455-micro-machines
673025,Sound Shapes,ps3,PS3,3.72,3.06,10.38,/ps3/673025-sound-shapes
924486,Romancing SaGa,ps2,PS2,3.72,3.74,67.52,/ps2/924486-romancing-saga
957700,Need for Speed: Shift,ps3,PS3,3.72,3.24,33.72,/ps3/957700-need-for-speed-shift
445177,Kuru Kuru Kururin,gba,GBA,3.72,3.55,11.82,/gba/445177-kuru-kuru-kururin
561628,NASCAR: Dirt to Daytona,ps2,PS2,3.72,2.88,37.92,/ps2/561628-nascar-dirt-to-daytona
914734,Star Wars Rogue Squadron III: Rebel Strike,gamecube,GC,3.72,3.39,26.75,/gamecube/914734-star-wars-rogue-squadron-iii-rebel-strike
960363,Major League Baseball 2K10,xbox360,X360,3.72,3.00,49.73,/xbox360/960363-major-league-baseball-2k10
716877,FIFA 14,ps4,PS4,3.72,3.02,50.48,/ps4/716877-fifa-14
181815,Far Cry Primal,ps4,PS4,3.72,2.95,37.35,/ps4/181815-far-cry-primal
914645,X-Men Legends,gamecube,GC,3.72,3.08,28.49,/gamecube/914645-x-men-legends
664449,Binary Domain,pc,PC,3.72,2.94,12.00,/pc/664449-binary-domain
945174,Princess Debut,ds,DS,3.72,2.34,18.99,/ds/945174-princess-debut
707322,Payday 2,xbox360,X360,3.72,3.65,57.04,/xbox360/707322-payday-2
932330,Dungeon Siege: Throne of Agony,psp,PSP,3.72,2.84,30.36,/psp/932330-dungeon-siege-throne-of-agony
214741,Persona 5: Dancing in Starlight,ps4,PS4,3.72,2.88,20.73,/ps4/214741-persona-5-dancing-in-starlight
561391,Midnight Club II,ps2,PS2,3.72,3.30,30.51,/ps2/561391-midnight-club-ii
932190,Madden NFL 07,ps2,PS2,3.72,2.63,38.08,/ps2/932190-madden-nfl-07
649295,Sakura Samurai: Art of the Sword,3ds,3DS,3.72,3.38,8.76,/3ds/649295-sakura-samurai-art-of-the-sword
946337,Guitar Hero World Tour,ps2,PS2,3.72,2.95,28.65,/ps2/946337-guitar-hero-world-tour
618950,Gemini Rue,pc,PC,3.72,2.90,8.59,/pc/618950-gemini-rue
914720,Sonic Battle,gba,GBA,3.72,3.24,24.25,/gba/914720-sonic-battle
991819,Darksiders,pc,PC,3.72,3.02,23.61,/pc/991819-darksiders
615810,SSX,ps3,PS3,3.72,3.32,23.10,/ps3/615810-ssx
625899,StreetPass Mii Plaza,3ds,3DS,3.72,2.49,53.72,/3ds/625899-streetpass-mii-plaza
716475,Battlefield 4,xboxone,XONE,3.72,3.05,45.12,/xboxone/716475-battlefield-4
158346,Stretchmo,3ds,3DS,3.72,3.23,39.06,/3ds/158346-stretchmo
564897,Super Bomberman 3,snes,SNES,3.72,3.08,13.14,/snes/564897-super-bomberman-3
988966,Dragon Age II,xbox360,X360,3.72,2.86,44.02,/xbox360/988966-dragon-age-ii
980573,Final Fight: Double Impact,ps3,PS3,3.72,3.32,6.67,/ps3/980573-final-fight-double-impact
437339,Digimon World 2,ps,PS,3.72,3.27,61.99,/ps/437339-digimon-world-2
976803,PokePark Wii: Pikachu's Adventure,wii,WII,3.72,2.09,22.97,/wii/976803-pokepark-wii-pikachus-adventure
197504,Guilty Gear,ps,PS,3.72,3.66,13.90,/ps/197504-guilty-gear
995668,The Sims 3,ps3,PS3,3.72,2.47,53.05,/ps3/995668-the-sims-3
587607,Shadow of the Ninja,nes,NES,3.72,3.46,6.71,/nes/587607-shadow-of-the-ninja
213428,BlazBlue: Cross Tag Battle,ps4,PS4,3.72,2.88,46.72,/ps4/213428-blazblue-cross-tag-battle
640606,Sweet Fuse: At Your Side,psp,PSP,3.72,2.21,21.42,/psp/640606-sweet-fuse-at-your-side
722936,The LEGO Movie Videogame,ps3,PS3,3.71,2.48,24.72,/ps3/722936-the-lego-movie-videogame
578141,Summer Carnival '92: Recca,nes,NES,3.71,4.71,13.17,/nes/578141-summer-carnival-92-recca
946225,MLB Power Pros 2008,wii,WII,3.71,2.30,49.07,/wii/946225-mlb-power-pros-2008
935068,Metro 2033,pc,PC,3.71,3.25,14.80,/pc/935068-metro-2033
587595,S.C.A.T.: Special Cybernetic Attack Team,nes,NES,3.71,3.76,3.99,/nes/587595-scat-special-cybernetic-attack-team
785526,Lost Dimension,vita,VITA,3.71,2.79,29.58,/vita/785526-lost-dimension
563274,Final Fantasy Legend III,gameboy,GB,3.71,3.14,28.58,/gameboy/563274-final-fantasy-legend-iii
588909,Bonk's Adventure,tg16,TG16,3.71,3.03,8.63,/tg16/588909-bonks-adventure
919353,Ys: The Ark of Napishtim,ps2,PS2,3.71,3.20,27.20,/ps2/919353-ys-the-ark-of-napishtim
199016,Time Crisis,ps,PS,3.71,3.40,12.76,/ps/199016-time-crisis
928252,Guilty Gear Judgment,psp,PSP,3.71,3.28,18.55,/psp/928252-guilty-gear-judgment
661935,NHL 13,xbox360,X360,3.71,3.13,53.04,/xbox360/661935-nhl-13
760388,Metal Slug 3,pc,PC,3.71,3.64,8.02,/pc/760388-metal-slug-3
250604,Mega Man 8,ps,PS,3.71,3.27,12.37,/ps/250604-mega-man-8
256048,Space Channel 5,dreamcast,DC,3.71,3.58,8.98,/dreamcast/256048-space-channel-5
917846,The Sims Bustin' Out,gba,GBA,3.71,2.43,32.58,/gba/917846-the-sims-bustin-out
564414,Donkey Kong Land III,gameboy,GB,3.71,3.19,12.28,/gameboy/564414-donkey-kong-land-iii
586289,Light Crusader,genesis,GEN,3.71,3.15,17.19,/genesis/586289-light-crusader
935227,Penny Arcade Adventures: Episode One,pc,PC,3.71,2.91,8.92,/pc/935227-penny-arcade-adventures-episode-one
605723,Outland,ps3,PS3,3.71,3.28,11.25,/ps3/605723-outland
929181,Gun,gamecube,GC,3.71,2.94,25.34,/gamecube/929181-gun
932463,WWE SmackDown vs. Raw 2007,ps2,PS2,3.71,2.75,33.40,/ps2/932463-wwe-smackdown-vs-raw-2007
952598,Bulletstorm,xbox360,X360,3.71,2.93,17.42,/xbox360/952598-bulletstorm
926538,SOCOM 3: U.S. Navy SEALs,ps2,PS2,3.71,3.13,25.79,/ps2/926538-socom-3-us-navy-seals
681988,Octodad: Dadliest Catch,pc,PC,3.71,3.01,5.69,/pc/681988-octodad-dadliest-catch
816318,Kirby Fighters Deluxe,3ds,3DS,3.71,3.07,10.53,/3ds/816318-kirby-fighters-deluxe
586313,Mercs,genesis,GEN,3.71,3.57,10.39,/genesis/586313-mercs
561898,Sonic Advance 2,gba,GBA,3.71,3.14,14.12,/gba/561898-sonic-advance-2
223705,Nioh: Complete Edition,pc,PC,3.71,4.12,62.45,/pc/223705-nioh-complete-edition
997519,Kingdom Hearts Re:coded,ds,DS,3.71,3.07,32.14,/ds/997519-kingdom-hearts-recoded
995884,Record of Agarest War Zero,xbox360,X360,3.71,3.39,67.55,/xbox360/995884-record-of-agarest-war-zero
624319,Magic: The Gathering - Duels of the Planeswalkers 2012,ps3,PS3,3.71,3.10,21.13,/ps3/624319-magic-the-gathering-duels-of-the-planeswalkers-2012
943416,Tom Clancy's HAWX,ps3,PS3,3.71,2.71,22.26,/ps3/943416-tom-clancys-hawx
945732,Lock's Quest,ds,DS,3.71,3.22,26.59,/ds/945732-locks-quest
589568,Mega Man & Bass,gba,GBA,3.71,3.84,13.68,/gba/589568-mega-man-and-bass
551239,Dance Dance Revolution Konamix,ps,PS,3.71,3.22,26.87,/ps/551239-dance-dance-revolution-konamix
677725,Long Live The Queen,pc,PC,3.71,3.86,12.24,/pc/677725-long-live-the-queen
561199,Shinobi,ps2,PS2,3.71,4.16,24.03,/ps2/561199-shinobi
913819,Escape from Monkey Island,pc,PC,3.71,3.19,19.32,/pc/913819-escape-from-monkey-island
197859,Mario Golf,n64,N64,3.71,3.10,26.69,/n64/197859-mario-golf
197594,Hydro Thunder,dreamcast,DC,3.71,3.40,13.53,/dreamcast/197594-hydro-thunder
928395,SOCOM: U.S. Navy SEALs Fireteam Bravo,psp,PSP,3.71,3.09,19.33,/psp/928395-socom-us-navy-seals-fireteam-bravo
557906,XIII,xbox,XBOX,3.71,3.22,15.30,/xbox/557906-xiii
952548,Dragon Ball Z: Infinite World,ps2,PS2,3.71,3.15,27.81,/ps2/952548-dragon-ball-z-infinite-world
588237,Bust-A-Move,snes,SNES,3.71,3.09,15.00,/snes/588237-bust-a-move
926504,Tales of Legendia,ps2,PS2,3.71,2.94,59.89,/ps2/926504-tales-of-legendia
943337,Secret Agent Clank,psp,PSP,3.71,2.99,18.81,/psp/943337-secret-agent-clank
180600,Deadpool,ps4,PS4,3.71,2.95,15.87,/ps4/180600-deadpool
585777,Kirby's Block Ball,gameboy,GB,3.71,3.10,10.73,/gameboy/585777-kirbys-block-ball
198475,Ridge Racer 64,n64,N64,3.71,3.35,36.49,/n64/198475-ridge-racer-64
950909,1 vs. 100,xbox360,X360,3.71,3.08,19.95,/xbox360/950909-1-vs-100
